ticket_id,text,category
258,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Please respond asap!!!,Technical
259,"Hi support team, I returned a jacket last week. According to the policy I should have received the refund already. But there is NOTHING in my bank account yet.",Refund
260,I bought a coffee maker from your website. The machine leaks water whenever I try to use it. Is there a replacement option available? Thanks...,Product Issue
261,I attempted to apply a discount coupon. However the system keeps rejecting the code. Is there a problem with the website today? Please respond asap!!!,Technical
262,"Hello, I cancelled my order within a few minutes of placing it. However the money was still deducted from my card. Can you please process the refund ASAP? Thanks...",Refund
263,Hello team. The mobile app crashes every time I try to open the cart section. Please fix this bug soon. Please respond asap!!!,Technical
264,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through.,Billing
265,"HELLO support, my delivery was supposed to arrive yesterday. But nothing showed up at my address yet. Could you check with the courier and update me please.",Delivery
266,"Hi!!! there, I received my order today from your retail store. Unfortunately the product is damaged and has scratches on it. This is NOT what I expected, please advise.",Product Issue
267,Good evening support team. My credit card was billed but the order confirmation never arrived. Could you verify if the payment actually went through. Please respond asap!!!,Billing
